"UID","SITE_ID","UNIQUE_ID","DSGN_CYCLE","WGT_TP","LAT_DD83","LON_DD83","LAT_ANALYS","LON_ANALYS","XCOORD","YCOORD","AG_ECO3","AG_ECO9","COAST_REG","EPA_REG","FED_NONFED","HYD_CLS","MAJ_BAS_NM","MISS_BASIN","NEP_NAT","NWCA_ECO4","NWCA_ECO5","OWN_NARS","PNWCA_ECO4","PNWCA_ECO5","PNWCA_WETCLS_GRP","PNWCA_RPT_UNIT","PSTL_CODE","RPTGRP_10","RPTGRP_12","RPT_UNIT","RPT_UNIT_5","RPT_UNIT_6","RPT_UNIT20","WETCLS_EVL","WETCLS_GRP","WETCLS_HGM","WETCLS_HGM2","WETCLS_ALT","NWCA_ECO4_HYD","NWCA_ECO5_HYD","VISIT_NO","MICX_DETECT","MICX_EPA_COND","NTL_COND","PTL_COND","STRESS_HEAVYMETAL","STRESS_NONNATIVE","STRESS_PALT_SUM","STRESS_SOHARD","STRESS_SOMODF","STRESS_VEGREP","STRESS_VEGRMV","STRESS_WADSUB","STRESS_WOBSTR","VEGCOND_2016","SW_SAMPLEABLE","CHEM_NOT_COLLECTED","MICX_NOT_COLLECTED","WCHL_NOT_COLLECTED"
200372,"NWCA16-1285","NWC_CA-10186",2016,"93744.3031059073","37.2248742955645","-120.831533315732","37.2253","-120.83128","-2157826.98861081","252695.840120022","WMTNS","XER","Not Coast","Region_09","Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","FWS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLH","XER-PRLH","ARW","WST","ARW","ARW-H","PEM","PRLH","SLOPE","SLOPE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","High","Moderate","Low","High","Low","High","Low","Poor",NA,"Y","Y","Y"
200373,"NWCA16-1493","NWC_CO-10080",2016,"11485.2563193039","37.3973762347844","-105.538698484692","37.39733","-105.53834","-835063.76486721","30442.9849628201","WMTNS","XER","Not Coast","Region_08","Non-Federal","INLAND","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CO","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PSS","PRLW","LACUSTRINE","LACUSTRINE_ALT","HGM_ALTERED","W-INLAND","XER-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","High","High","Low","Moderate","Low","High","Moderate","Good","Y",NA,NA,NA
200375,"NWCA16-2531","NWC_LA-10126",2016,"155760.911801534","30.5777768325074","-91.6699545303336","30.57777","-91.66995","414275.124763552","-763814.507999883","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","INLAND","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","CPL-PRLW","CPL-PRLW","ICP","ICP","ICP","ICP-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","Moderate","Low","Low","Moderate","Low","High","Fair","N","Y","Y","Y"
200376,"NWCA16-3329","NWC_NC-10003",2016,"2808.45078280412","34.8836239560888","-76.5159649719342","34.883623","-76.515965","1753960.72333937","-112571.463828851","PLNLOW","CPL","South East Coast Region","Region_04","Non-Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NC","ALL-EW","ALL-EW","ATL","TDL","TDL","ATL-W","E2SS","EW","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Detected","At or Below Benchmark","Poor","Good","Low","Low","Moderate","Low","Low","Moderate","Moderate","Low","Low","Poor","Y",NA,NA,NA
200377,"NWCA16-3830","NWC_OH-10031",2016,"76063.1753272886","40.732525698","-81.974423673","40.732528","-81.975115","1170510.15189284","448783.999051204","EHIGH","NAP","Not Coast","Region_05","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OH","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","RIVERINE","RIVERINE_ALT","HGM_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","High","Low","Low","Low","Low","Moderate","Moderate","Poor",NA,"Y","Y","Y"
200378,"NWCA16-6062","NWC_KY-10096",2016,"17894.0607066582","36.9482727860558","-88.5630564793803","36.94796","-88.56259","655429.268690521","-36167.188369819","PLNLOW","TPL","Not Coast","Region_04","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","KY","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Good","Poor","Low","Low","Moderate","Moderate","Moderate","Moderate","Moderate","Moderate","Low","Good","Y",NA,NA,NA
200440,"NWCA16-2195","NWC_ID-10098",2016,"45792.4077386923","44.8806807689282","-116.130853501695","44.88091","-116.12979","-1576131.07637493","993217.698214809","WMTNS","WMT","Not Coast","Region_10","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","W","WMT","PRLW","WVM","ID","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","High","Low","Low","Low","Low","Low","Low","Low","Poor","Y",NA,NA,NA
200441,"NWCA16-4176","NWC_RI-10002",2016,"11182.3849553059","41.7099345540548","-71.3047284295467","41.70956","-71.30459","2017138.46424815","735244.384281583","EHIGH","NAP","North East Coast Region","Region_01","Non-Federal","TIDAL","New England Region","NOT_MISSISSIPPI_BASIN","NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","RI","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","EMU-TIDAL","EMU-TIDAL","1","Not Detected","At or Below Benchmark","Good","Fair","High","High","High","Moderate","Moderate","Moderate","Moderate","High","Low","Poor","Y",NA,NA,NA
200442,"NWCA16-1233","NWC_CA-10134",2016,"1707.88834138855","35.4552808943923","-120.520630881194","35.45539","-120.52052","-2181991.26745539","54037.8706965391","WMTNS","XER","Pacific Coast Region","Region_09","Non-Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PFO","PRLW","SLOPE","SLOPE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","Moderate","Moderate","Low","Low","Low","Moderate","Low","Poor",NA,"Y","Y","Y"
200443,"NWCA16-1471","NWC_CO-10013",2016,"12958.9428760403","37.3575201613129","-104.790339824597","37.3575","-104.79082","-770156.325463712","19676.8560738256","WMTNS","WMT","Not Coast","Region_08","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CO","W-PRLH","WMT-PRLH","WVM","WST","WVM","WVM-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Very High","Moderate","Low","Low","Moderate","Low","Moderate","Low","Poor","Y",NA,NA,NA
200444,"NWCA16-3832","NWC_OH-10019",2016,"51994.3120638953","40.980512","-82.627928","40.980512","-82.627928","1112446.21231609","468417.754018774","PLNLOW","TPL","Great Lakes Region","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OH","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PSS","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Low","Moderate","Moderate","Low","Moderate","Moderate","Low","Moderate","Good","Y",NA,NA,NA
200445,"NWCA16-3868","NWC_OK-10066",2016,"43107.3456310195","34.8998054323983","-95.4627169334397","34.89981","-95.46272","48696.4584088762","-291057.560860761","EHIGH","SAP","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OK","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Poor","Fair","Low","Low","Moderate","Low","Low","Low","Moderate","Low","Low","Good","Y",NA,NA,NA
200446,"NWCA16-4484","NWC_TX-10132",2016,"8973.5074306677","27.4494936532687","-97.301360631034","27.44949","-97.30135","-129288.485510992","-1118683.88778981","PLNLOW","CPL","Gulf Coast Region","Region_06","Federal","TIDAL","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","NPS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","Moderate","Moderate","Low","Low","Low","Low","Low","Poor","Y",NA,NA,NA
200447,"NWCA16-3471","NWC_NE-10002",2016,"29240.8864167794","40.8598956865632","-97.395121190685","40.859896","-97.395121","-116640.558873945","377371.940691073","PLNLOW","SPL","Not Coast","Region_07","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NE","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","DEPRESSION","DEPRESSION_ALT","HGM_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Very High","High","Moderate","High","Moderate","Low","Moderate","Low","Poor","Y",NA,NA,NA
200570,"NWCA16-4178","NWC_RI-10012",2016,"12286.169005543","41.4607583115692","-71.4367804171757","41.461802","-71.436971","2013721.98945044","705488.990198671","EHIGH","NAP","North East Coast Region","Region_01","Non-Federal","INLAND","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","RI","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Moderate","Moderate","Moderate","Moderate","Low","Moderate","Low","Low","Low","Fair","Y",NA,NA,NA
200571,"NWCA16-2179","NWC_ID-10082",2016,"34389.4593670583","44.8864519182258","-116.154719924267","44.88645","-116.15473","-1577836.38160778","994241.739037927","WMTNS","WMT","Not Coast","Region_10","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","W","WMT","PRLH","WVM","ID","W-PRLH","WMT-PRLH","WVM","WST","WVM","WVM-H","PEM","PRLH","SLOPE","SLOPE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","High","High","Moderate","High","Low","Low","Low","Poor",NA,"Y","Y","Y"
200572,"NWCA16-3774","NWC_NY-10046",2016,"284675.104279569","43.7751619190049","-73.6876304073546","43.77578","-73.68842","1772599.47714138","911505.892745611","EHIGH","NAP","Not Coast","Region_02","Non-Federal","INLAND","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NY","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PSS","PRLW","SLOPE","SLOPE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate","Low","Good","N","Y","Y","Y"
200573,"NWCA16-3833","NWC_OH-10038",2016,"103111.767763462","40.3381994220213","-81.1042747398252","40.338497","-81.104303","1249445.5795896","416203.541422341","EHIGH","SAP","Not Coast","Region_05","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OH","EMU-PRLH","EMU-PRLH","SAP","EMU","EMU","SAP-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","High","Moderate","Low","High","Low","Moderate","Moderate","Poor",NA,"Y","Y","Y"
200574,"NWCA16-4228","NWC_SC-10001",2016,"255949.829539775","33.9447037499868","-82.3182470200657","33.94476","-82.31817","1251090.01847332","-307774.950094207","EHIGH","SAP","Not Coast","Region_04","Non-Federal","INLAND","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","SC","EMU-PRLH","EMU-PRLH","SAP","EMU","EMU","SAP-H","PUBPAB","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","Moderate","Moderate","Moderate","Moderate","Low","Moderate","Low","Fair","Y",NA,NA,NA
200575,"NWCA16-4468","NWC_TX-10116",2016,"8973.5074306677","27.547746624788","-97.2419571720319","27.54775","-97.24196","-123245.581320087","-1107929.02305757","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","TIDAL","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","High","Moderate","Moderate","Low","Low","Low","High","Poor","Y",NA,NA,NA
200576,"NWCA16-6080","NWC_KY-10114",2016,"18982.849435258","37.7266902648443","-87.376720774661","37.72654","-87.3775","751811.020884881","59538.9302821094","PLNLOW","TPL","Not Coast","Region_04","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","KY","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","Moderate","Low","Low","Moderate","Moderate","Low","Low","Fair","Y",NA,NA,NA
200577,"NWCA16-1642","NWC_DE-10044",2016,"200.035274927776","39.4312651313385","-75.5703160998924","39.43126","-75.57031","1729124.00461835","403036.511804745","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","DE","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Fair","Good","Moderate","Very High","Low","Low","Low","Low","Low","Low","Low","Poor","Y",NA,NA,NA
200660,"NWCA16-3912","NWC_OK-10110",2016,"43107.3456310195","34.8887665879314","-95.4347233738036","34.88877","-95.43472","51240.961194913","-292277.774864734","EHIGH","SAP","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OK","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","High","High","Low","Low","Low","Moderate","Low","Fair",NA,"Y","Y","Y"
200661,"NWCA16-3884","NWC_OK-10082",2016,"43107.3456310195","34.8871640634657","-95.4372800522801","34.88716","-95.43728","51010.2687364845","-292458.425943392","EHIGH","SAP","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OK","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PSS","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Detected","At or Below Benchmark","Good","Poor","Low","Moderate","High","Moderate","Low","Low","Moderate","Moderate","Low","Fair","Y",NA,NA,NA
200662,"NWCA16-4184","NWC_RI-10024",2016,"114.626527157477","41.4609760567343","-71.4457824146456","41.46075","-71.44608","2012994.26672738","705321.837704142","EHIGH","NAP","North East Coast Region","Region_01","Federal","INLAND","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","FWS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","RI","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Moderate","Moderate","Moderate","Moderate","Low","Low","Low","Moderate","Fair","Y",NA,NA,NA
200663,"NWCA16-1798","NWC_FL-10313",2016,"31046.4755886664","30.7105822607176","-81.5287782495346","30.71058","-81.52877","1377421.72873968","-653418.981062238","PLNLOW","CPL","South East Coast Region","Region_04","Non-Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","FL","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Moderate","Low","Low","Low","Low","Moderate","Low","Good","Y",NA,NA,NA
200664,"NWCA16-2404","NWC_IN-10044",2016,"12436.8331867318","40.4900143178165","-85.4330210616126","40.49016","-85.43341","886272.485949094","384412.776907717","PLNLOW","TPL","Not Coast","Region_05","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","IN","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","DEPRESSION","DEPRESSION_ALT","HGM_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","High","Low","Low","Moderate","Moderate","Moderate","Moderate","Good",NA,"Y","Y","Y"
200665,"NWCA16-3332","NWC_NC-10034",2016,"56.90082743106","35.6953594993157","-76.2351729778307","35.695368","-76.235175","1760116.76386757","-18463.7601113534","PLNLOW","CPL","South East Coast Region","Region_04","Non-Federal","INLAND","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NC","CPL-PRLH","CPL-PRLH","ICP","ICP","ICP","ICP-H","PEM","PRLH","FLATS","FLATS_ALT","HGM_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Detected","At or Below Benchmark","Poor","Fair","Low","Low","High","Low","Low","Low","Low","High","High","Good","Y",NA,NA,NA
200666,"NWCA16-3473","NWC_NE-10010",2016,"41723.1979225851","40.4321400391483","-101.610840981992","40.432291","-101.611158","-471671.568270408","342533.567146841","PLNLOW","SPL","Not Coast","Region_07","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NE","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","Moderate","Low","Moderate","Low","Low","Moderate","Low","Poor","Y",NA,NA,NA
200667,"NWCA16-3835","NWC_OH-10040",2016,"22453.6678153314","41.1354612320291","-84.2056922174355","41.134256","-84.20592","979761.647641848","468247.835844559","PLNLOW","TPL","Not Coast","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","OH","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","High","Low","Low","Moderate","Low","High","Low","Poor",NA,"Y","Y","Y"
200668,"NWCA16-4233","NWC_SC-10069",2016,"15268.7939593245","32.1265229991592","-81.0510051485211","32.12614","-81.05137","1397841.00596383","-490736.683248035","PLNLOW","CPL","South East Coast Region","Region_04","Non-Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","SC","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Moderate","Low","Low","Low","Low","Moderate","Low","Good","Y",NA,NA,NA
200669,"NWCA16-6001","NWC_KY-10002",2016,"879.20577901297","36.81713","-89.09243","36.81784","-89.09224","609927.193361646","-54343.3204625035","PLNLOW","CPL","Not Coast","Region_04","Non-Federal","INLAND","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","KY","CPL-PRLW","CPL-PRLW","ICP","ICP","ICP","ICP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Detected","At or Below Benchmark","Good","Fair","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Moderate","Fair","Y",NA,NA,NA
200670,"NWCA16-5009","NWC_WI-10059",2016,"56123.307677381","43.4410516133927","-88.7747961592226","43.441052","-88.774796","581585.93468296","687288.038657065","PLNLOW","TPL","Not Coast","Region_05","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WI","IPL-PRLH","IPL-PRLH","TPL","PLN","PLN","TPL-H","PEM","PRLH","RIVERINE","RIVERINE_ALT","HGM_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Poor","Good","Low","High","High","Low","Moderate","Moderate","Moderate","High","Low","Poor","Y",NA,NA,NA
200680,"NWCA16-2547","NWC_LA-10142",2016,"155760.911801534","31.2187887543178","-91.6519133963456","31.21187","-91.65191","412740.272716718","-692539.757714416","PLNLOW","CPL","Not Coast","Region_06","Non-Federal","INLAND","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","CPL-PRLW","CPL-PRLW","ICP","ICP","ICP","ICP-W","PFO","PRLW","RIVERINE","RIVERINE_ALT","HGM_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Detected","At or Below Benchmark","Good","Fair","Low","Low","Moderate","Moderate","Low","Low","Low","Low","Low","Fair","Y",NA,NA,NA
200690,"NWCA16-2392","NWC_IN-10017",2016,"38263.589153603","41.2183156589643","-86.3828011453002","41.218961","-86.382569","798658.658299908","457094.032014305","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","IN","EMU-PRLH","EMU-PRLH","NCE","EMU","EMU","NCE-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Detected","At or Below Benchmark","Fair","Poor","Low","Very High","Moderate","Moderate","Low","Low","Low","Low","Moderate","Poor","Y",NA,NA,NA
200760,"NWCA16-1805","NWC_FL-10320",2016,"15064.3770921051","27.8857904901173","-82.6349231331982","27.88618","-82.63569","1316724.52616809","-978692.114345106","PLNLOW","CPL","Gulf Coast Region","Region_04","Non-Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","FL","ALL-EW","ALL-EW","GFC","TDL","TDL","GFC-W","E2SS","EW","TIDAL","TIDAL_ALT","HGM_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Moderate","Moderate","Low","Moderate","Low","Low","Moderate","Low","Poor","Y",NA,NA,NA
